model_name,doc_id,system,language_locale,aspect,human_score,raw_output,judge_score
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Qwen2,Czech (Czechia),instruction_following,5,5,5.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Mistral-7B,Czech (Czechia),instruction_following,4,4,4.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Qwen2,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,GPT-4,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,177682e7e6b3b0b5e4ad47b2fcaa4451,Gemini-2,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,Gemma-3-27B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Llama-3,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,CommandR7B,Czech (Czechia),instruction_following,6,5,5.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Llama-3,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,DeepSeek-V3,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Qwen2,Czech (Czechia),instruction_following,7,5,5.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,CommandA,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,AyaExpanse-8B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Claude-4,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,CommandA,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Claude-4,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,AyaExpanse-8B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,AyaExpanse-32B,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Qwen3-235B,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,Mistral-7B,Czech (Czechia),instruction_following,4,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Claude-4,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Mistral-Medium,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Gemini-2,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Mistral-7B,Czech (Czechia),instruction_following,7,3,3.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Llama-3,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,Gemma-3-27B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,Gemma-3-12B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,GPT-4,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,Gemini-2,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Gemma-3-12B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,Qwen3-235B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,Mistral-Medium,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Llama-4-Maverick,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,CommandA,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Gemma-3-12B,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Gemma-3-27B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,Llama-4-Maverick,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,Gemini-2,Czech (Czechia),instruction_following,7,作为一个人工智能语言模型，我还没学习如何回答这个问题，您可以向我问一些其它的问题，我会尽力帮您解决的。,
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Llama-3,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,AyaExpanse-8B,Czech (Czechia),instruction_following,1,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Llama-4-Maverick,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,Llama-4-Maverick,Czech (Czechia),instruction_following,5,7,7.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Llama-4-Maverick,Czech (Czechia),instruction_following,5,7,7.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,Gemini-2,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Qwen2,Czech (Czechia),instruction_following,1,3,3.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Qwen2,Czech (Czechia),instruction_following,3,4,4.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,CommandA,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,AyaExpanse-8B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,Gemini-2,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Gemma-3-12B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,GPT-4,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Qwen3-235B,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Llama-4-Maverick,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,GPT-4,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,CommandR7B,Czech (Czechia),instruction_following,5,5,5.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Mistral-Medium,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Mistral-7B,Czech (Czechia),instruction_following,5,5,5.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,CommandA,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,Mistral-7B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,DeepSeek-V3,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Qwen2,Czech (Czechia),instruction_following,4,5,5.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Gemini-2,Czech (Czechia),instruction_following,5,7,7.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Llama-4-Maverick,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,177682e7e6b3b0b5e4ad47b2fcaa4451,Qwen3-235B,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,CommandA,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,AyaExpanse-8B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Qwen2,Czech (Czechia),instruction_following,1,3,3.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,Gemma-3-27B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,AyaExpanse-8B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Claude-4,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Mistral-7B,Czech (Czechia),instruction_following,5,5,5.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Gemma-3-12B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Qwen2,Czech (Czechia),instruction_following,4,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Gemma-3-27B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Mistral-Medium,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,CommandA,Czech (Czechia),instruction_following,5,7,7.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Llama-4-Maverick,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,Claude-4,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Qwen3-235B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Gemini-2,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Qwen3-235B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Llama-3,Czech (Czechia),instruction_following,5,5,5.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,AyaExpanse-32B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Llama-4-Maverick,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,Gemma-3-27B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Claude-4,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Qwen3-235B,Czech (Czechia),instruction_following,4,6,6.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,Mistral-7B,Czech (Czechia),instruction_following,6,5,5.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Gemma-3-27B,Czech (Czechia),instruction_following,7,作为一个人工智能语言模型，我还没学习如何回答这个问题，您可以向我问一些其它的问题，我会尽力帮您解决的。,
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Llama-4-Maverick,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,AyaExpanse-8B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,DeepSeek-V3,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,CommandA,Czech (Czechia),instruction_following,4,6,6.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,Mistral-Medium,Czech (Czechia),instruction_following,4,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Llama-4-Maverick,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,CommandR7B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Gemma-3-12B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,CommandR7B,Czech (Czechia),instruction_following,4,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Mistral-Medium,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Llama-4-Maverick,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,Llama-3,Czech (Czechia),instruction_following,6,2,2.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,CommandA,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,DeepSeek-V3,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Qwen3-235B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,CommandR7B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,AyaExpanse-32B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,CommandR7B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Llama-4-Maverick,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Llama-3,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Claude-4,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,GPT-4,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Gemini-2,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,Qwen2,Czech (Czechia),instruction_following,1,5,5.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,CommandA,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Mistral-Medium,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Gemini-2,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Gemma-3-12B,Czech (Czechia),instruction_following,1,7,7.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,CommandR7B,Czech (Czechia),instruction_following,3,3,3.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,AyaExpanse-8B,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,CommandA,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Gemini-2,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,AyaExpanse-32B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Llama-4-Maverick,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,CommandR7B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Qwen3-235B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,DeepSeek-V3,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,DeepSeek-V3,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,Gemini-2,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Gemma-3-12B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Gemma-3-12B,Czech (Czechia),instruction_following,5,7,7.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,Mistral-7B,Czech (Czechia),instruction_following,2,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,CommandR7B,Czech (Czechia),instruction_following,3,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,GPT-4,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Gemma-3-12B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,Llama-3,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Gemini-2,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Mistral-7B,Czech (Czechia),instruction_following,4,5,5.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,Llama-3,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,CommandR7B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Qwen2,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,CommandA,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Llama-3,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Gemma-3-27B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,GPT-4,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,CommandA,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,b15d69d9ac2994c645e9c261a9036af5,CommandR7B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,DeepSeek-V3,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Mistral-Medium,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,CommandR7B,Czech (Czechia),instruction_following,1,3,3.0
deepseek/deepseek-chat,177682e7e6b3b0b5e4ad47b2fcaa4451,Llama-4-Maverick,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,Llama-4-Maverick,Czech (Czechia),instruction_following,3,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,AyaExpanse-8B,Czech (Czechia),instruction_following,5,7,7.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,Qwen2,Czech (Czechia),instruction_following,4,2,2.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Gemini-2,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,Qwen3-235B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,CommandA,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Gemma-3-12B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,177682e7e6b3b0b5e4ad47b2fcaa4451,Gemma-3-27B,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Gemini-2,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,Llama-4-Maverick,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,Gemini-2,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,DeepSeek-V3,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Llama-3,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,Claude-4,Czech (Czechia),instruction_following,6,5,5.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Mistral-7B,Czech (Czechia),instruction_following,5,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,Qwen3-235B,Czech (Czechia),instruction_following,5,7,7.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,DeepSeek-V3,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,GPT-4,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,AyaExpanse-32B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,DeepSeek-V3,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Gemma-3-27B,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,Qwen3-235B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Qwen3-235B,Czech (Czechia),instruction_following,6,7,7.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,Gemma-3-12B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,CommandA,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Gemini-2,Czech (Czechia),instruction_following,7,7,7.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Qwen3-235B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Gemma-3-27B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Claude-4,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,Llama-3,Czech (Czechia),instruction_following,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Llama-4-Maverick,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,Qwen3-235B,Czech (Czechia),instruction_following,6,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,AyaExpanse-32B,Czech (Czechia),instruction_following,6,7,7.0
